Puzzle,Category,Time(millis),Date(millis),Scramble,Penalty,Comm
"333","雙手","21710","1697355927055","D2 L2 B' L2 F R2 F' D2 B' L2 F2 R F D U' L' R2 B' R U2 F'","0"
"333","雙手","26460","1697355967633","B' R U D' F R D2 R L' D' F' B2 U D L2 B2 R2","0"
"333","雙手","27780","1697356006273","B2 D2 R D2 L2 F2 U2 F2 R2 B2 R' D' R2 U F L R2 B R2","0"
"333","雙手","25720","1697356085343","L2 B2 U2 F2 U B2 U2 L U B2 R' D' L' R F L F' U","0"
"333","雙手","25020","1697356124065","B L D R2 L' U L' D2 L2 F' L2 F2 L' U2 R2 U2 F2 R'","0"
"333","雙手","28560","1697356336033","B2 D2 L B2 R2 F2 D2 L' B2 R2 U' L D' R' B' U' B2 R U' R'","0"
"333","雙手","21600","1697356371061","F D' L U2 F' D' F' U2 B R' F R U2 R2 B2 R F2 R'","0"
"333","雙手","28690","1697356417341","B2 U' B2 F2 U2 R2 B2 L2 U' B2 L R2 D' R' F U' B D2 R' F'","0"
"333","雙手","20480","1697462556487","U2 B2 D2 F2 L2 D2 B' D2 B2 D F L' B' U' R F R' D2 L R","0"
"333","雙手","26220","1697462759621","R' U' D2 R2 D F' B' U L2 U' L' D2 L2 F' R2 D2 L2 F2 U2 F2","0"
"333","雙手","26500","1697462795558","F2 U' B' L D' R' L' U B2 D' F' D2 R2 B' L2 F' B2 L2 U2 R2","0"
"333","雙手","24480","1697463007112","U' F R2 F2 B2 D' F B' D R' F D2 B2 U F2 D F2 D2 L2","0"
"333","雙手","27900","1697463055476","U L2 B2 D2 L2 F2 U2 R B D' F' D L' D2 R B R' F'","0"
"333","雙手","26770","1697463101774","U' D2 R U2 D2 F' R L' B2 L2 B' D B2 D R2 U2 L2 B2 D","0"
"333","雙手","29670","1697463201962","B2 D2 B2 D R2 U2 R2 F2 R2 U2 R' B2 D' F R B' F' R' D U' R","0"
"333","雙手","26710","1697463299629","U F L D L B2 L2 F' D' L2 B U2 R2 B R2 D2 B' U2 D2 L2","0"
"333","雙手","25580","1697463332908","F2 R2 U2 F2 U D2 R' F B2 U' R2 L2 F2 U2 F2 U2 B2 R' L2 U2","0"
"333","雙手","29210","1697463588566","L2 F2 D2 U' L2 F2 D' B2 R2 B' L2 B L U L' D' U2 R B U'","0"
"333","雙手","28270","1697463664637","U2 B2 U2 R D2 L' D2 B' F R F2 D' U2 B L U R U2","0"
"333","雙手","27240","1697858183510","R B2 D2 R B2 D2 L' B2 U2 B2 R2 F' R2 D' B2 F' D F U R2 B'","0"
"333","雙手","25360","1697858227350","U' L' B' L2 U2 L U' R U2 F2 D2 L2 F2 D2 F U2 B' L2 F2","0"
"333","雙手","29470","1697858309185","D B' L' U' L2 D' R2 D R L' U F R2 F2 D2 F' U2 L2 F'","0"
"333","雙手","22990","1697858525383","R' D2 F2 U2 F2 L D2 L2 B2 D' F' U2 F L' B L U' F L","0"
"333","雙手","28080","1697858624306","F' L' U D2 F D' F2 B L' B L2 F2 U F2 U' B2 U2 R2 U2 L2","0"
"333","雙手","24290","1697858764529","F2 R2 F2 R2 D2 B2 D2 U' R' U2 B L' U L2 D' U F U2 L","0"
"333","雙手","26450","1697858816564","U F2 U D L D' R2 F R' B' U' R2 L2 B2 R2 B2 D' B2 U2","0"
"333","雙手","31990","1697945376523","R2 U F2 R2 D F2 U2 F2 U2 L2 U2 R' D2 U' L2 B F2 L2 U B R'","0"
"333","雙手","24230","1697945420648","B D B' L F U' R L D' R' D2 F U2 R2 L2 U2 F R2 B2","0"
"333","雙手","28940","1697945500536","L2 D2 F R2 U2 B L2 F2 R' B2 D' L' F R2 D' B2 D2 B' R'","0"
"333","雙手","28570","1697945545573","U2 B F2 D2 B' L2 B2 R2 F L' B' L2 D F2 L' R' U' F U' B2","0"
"333","雙手","26890","1697945585707","B2 U2 B2 F2 D' F2 U2 B2 L2 F2 U B F L' F' R' D U F R' B","0"
"333","雙手","29330","1697945629032","D F' U' F2 L' B' U' F2 R D' F B2 D2 B2 R2 F2 R' L2 U2","0"
"333","雙手","29700","1697945752659","B2 D' R' F U' B' R' D L D R2 U2 F2 R D2 L U2 R2","0"
"333","雙手","29940","1697945792298","R U2 L2 B2 L2 B2 D2 F2 R2 U' F' R' B2 L' R2 U B F U","0"
"333","雙手","27160","1697945965257","F' L' F' D B2 L B2 U2 B U' F' R' F2 L U2 F2 R' L' B2","0"
"333","雙手","23420","1697946040977","B2 U2 B L' F L2 U2 R B U2 L2 U' F2 D F2 D2 R2 L2","0"
"333","雙手","24250","1697946076320","R F2 D2 F2 L' D2 L2 R' U2 L' B U L2 B R2 D' R2 D B","0"
"333","雙手","30300","1697946235903","D2 R D2 F' U R' L2 D L2 D2 F U2 F R2 F' L2 B2 D2 F'","0"
"333","雙手","24830","1698232380830","F2 R' D2 R2 U2 F2 L U2 F' U R2 F U F2 R U' F2 U L2","0"
"333","雙手","24330","1698232606984","F' D2 R2 B2 F' L2 B2 F R U2 L2 U B' D' B D' U2 L' F","0"
"333","雙手","25180","1698232738326","U' F' D' F U2 F L F' L' D' F' U2 L2 D2 B R2 B2","0"
"333","雙手","24670","1698232776632","L F2 L' B2 R' B2 R2 D2 R B2 U' L' R2 D R U L' F U2 B","0"
"333","雙手","25800","1698232820672","F2 U B2 D' B2 D2 L2 U' R' B2 U2 F' R' B' L B D' U' R F2","0"
"333","雙手","24830","1698232854256","U' L' F U B' R' F2 B' U' D2 L D2 B2 R2 F D2 L2 U2 B","0"
"333","雙手","29440","1698241421760","F' R2 F R2 U2 L2 F' D2 L2 D U' F' L B' U' F' R' B' D2 F","0"
"333","雙手","26840","1698241497693","B' R2 F' L2 B U2 B2 U2 R2 B' U2 L B R B2 U B' F2 R D2","0"
"333","雙手","21600","1698241564050","L B2 L2 D2 U2 R' D2 R B D2 U F2 D2 R' B' F L2 D2 R","0"
"333","雙手","24880","1698241607785","F2 U2 F2 L B2 L2 R' D2 L F U' R' U' L F2 D' L U' L F'","0"
"333","雙手","28870","1698241668904","U' D' B' R2 U2 R' F' U2 B2 U' R B R2 U2 B' R2 F L2 U2","0"
"333","雙手","25530","1698241711561","F L2 D2 B2 L2 B2 R2 D2 B U' F' R2 U B2 F' R' B D L U","0"
"333","雙手","26940","1698241758649","D' F2 U F2 U R' L F' L2 F2 U' F2 D2 B2 U' B2 U L2 U","0"
"333","雙手","33540","1698241806842","U D2 L2 F2 D2 R' F2 R' B' U2 R2 U L2 F2 U' F2 R2 B2 U2","0"
"333","雙手","27830","1698241845720","F2 L2 D' U' B2 R2 D2 U' L D' F2 U R U2 F L' F2 R B R'","0"
"333","雙手","26210","1698241895406","D F2 D2 B2 D2 R2 F2 R2 U' L B2 R F L U L2 R2 D' R2 B","0"
"333","雙手","21730","1698241929604","B2 U2 L F2 L F' U R' L F' B' R F2 L2 F2 L U2 L U2 F2","0"
"333","雙手","27290","1698241967701","L D2 B2 R F2 L2 R U2 B2 F R U' R2 B' U R B D' U B","0"
"333","雙手","29530","1698242010950","U' L2 F2 D2 B2 L' U2 F' U B L2 R F' L' U R D2","0"
"333","雙手","24300","1698242048256","F' R L' F U' L D F2 B' L2 F2 D2 F2 U' D2 L2 F2 U' R2 L2","0"
